,date,time,temperature,visibility,pressure,humidity,gusts_wind,u_wind,v_wind,prep_1h,snow_1h,gradient_snow,total_cloud,low_cloud,medium_cloud,high_cloud,type_prep,sort_prep
1125,2023-02-22,21,270.80589294433594,54527.48741149902,101947.625,0.7337876558303833,3.703821152448654,-0.8054265975952148,2.3038177490234375,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
1126,2023-02-22,22,270.9388122558594,49490.77717590332,101890.5625,0.7555755376815796,4.222413547337055,-0.6441507339477539,2.6674957275390625,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
1127,2023-02-22,23,271.28941345214844,53126.52256774902,101824.9375,0.7488919496536255,3.7539883255958557,-1.1829395294189453,2.976104736328125,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
1128,2023-02-23,0,271.1711883544922,54709.76124572754,101748.5,0.7661103010177612,4.044247921556234,-0.5070858001708984,3.0989227294921875,0.0,0.0,-9.0,1.0,1.0,1.0,1.0,-9.0,0.0
1129,2023-02-23,1,271.6522674560547,49380.0,101687.5625,0.7780570387840271,4.164841361343861,-0.1289520263671875,3.2889251708984375,0.0,0.0,-9.0,0.990234375,0.98779296875,0.99169921875,0.99169921875,-9.0,0.0
1130,2023-02-23,2,271.7223663330078,4758.517974853516,101598.125,0.8519230484962463,5.087604142725468,0.4770851135253906,3.6637420654296875,0.1064453125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1131,2023-02-23,3,271.63587951660156,4389.654296875,101507.5,0.9321664571762085,5.309000562876463,0.3969383239746094,3.7577667236328125,0.18115234375,0.14990234375,1.0,0.99951171875,1.0,0.99951171875,0.99951171875,1.0,1.0
1132,2023-02-23,4,271.82933044433594,6868.199493408203,101436.875,0.9477074146270752,5.450766947120428,0.7240734100341797,3.5823974609375,0.09130859375,0.08544921875,1.0,0.9990234375,0.99853515625,0.99853515625,0.99853515625,1.0,1.0
1133,2023-02-23,5,271.8856201171875,3468.631591796875,101366.4375,0.9589226841926575,4.582409381866455,0.5437965393066406,3.54388427734375,0.14306640625,0.1201171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1134,2023-02-23,6,271.89064025878906,3512.500015258789,101286.8125,0.9612715840339661,5.778304755687714,0.5792827606201172,3.6297760009765625,0.2216796875,0.216796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1135,2023-02-23,7,271.9657440185547,4068.0,101224.5,0.9645462036132812,5.52020937204361,0.39936065673828125,3.5941009521484375,0.26953125,0.318359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1136,2023-02-23,8,272.38551330566406,4255.252380371094,101174.25,0.9641581773757935,4.707644302397966,0.6367502212524414,3.4619903564453125,0.330078125,0.4208984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1137,2023-02-23,9,272.9093475341797,2082.020004272461,101105.8125,0.9615602493286133,5.230728164315224,0.6445789337158203,3.2769317626953125,0.4306640625,0.5224609375,1.0,0.998046875,0.99951171875,0.99951171875,0.99951171875,1.0,1.0
1138,2023-02-23,10,273.41941833496094,2069.2595977783203,101035.875,0.9644399285316467,5.305546700954437,1.1440505981445312,2.646285057067871,0.4970703125,0.6083984375,0.99609375,1.0,1.0,1.0,1.0,1.0,1.0
1139,2023-02-23,11,273.5679016113281,1676.377197265625,100973.75,0.9646240472793579,4.5390671491622925,0.9395017623901367,2.270721435546875,0.37109375,0.40234375,0.98828125,1.0,1.0,1.0,1.0,1.0,1.0
1140,2023-02-23,12,273.5646057128906,1752.211654663086,100890.1875,0.968687117099762,4.127001166343689,1.007765769958496,1.8039541244506836,0.470703125,0.5087890625,0.984375,1.0,1.0,1.0,1.0,1.0,1.0
1141,2023-02-23,13,273.5432891845703,2158.3316955566406,100820.125,0.9706193804740906,3.2808018922805786,1.181675910949707,1.2857513427734375,0.416015625,0.4560546875,0.984375,0.99755859375,1.0,0.9951171875,0.9951171875,1.0,1.0
1142,2023-02-23,14,273.4174499511719,2767.6604919433594,100753.75,0.9763925671577454,2.8671875,1.0122623443603516,0.23946666717529297,0.3505859375,0.328125,0.98828125,0.998046875,0.9970703125,0.9970703125,0.9970703125,1.0,1.0
1143,2023-02-23,15,273.2581481933594,21188.0,100679.1875,0.9674675464630127,2.558695610612631,1.0985832214355469,-0.5497255325317383,0.2421875,0.2890625,0.9921875,0.9912109375,0.99609375,0.98876953125,0.98876953125,1.0,1.0
1144,2023-02-23,16,272.9272918701172,19364.0,100613.125,0.9569817185401917,2.6580854654312134,1.0499496459960938,-1.0723514556884766,0.0,0.0,-9.0,1.0,1.0,1.0,0.0,-9.0,0.0
1145,2023-02-23,17,272.7529754638672,16004.0,100570.4375,0.9583543539047241,2.5666728019714355,0.4835929870605469,-0.9822826385498047,0.0,0.0,-9.0,0.9775390625,0.966796875,0.0,0.0,-9.0,0.0
1146,2023-02-23,18,272.7538146972656,16036.0,100523.4375,0.9632605314254761,1.637787401676178,0.7155132293701172,-0.7168245315551758,0.0,0.0,-9.0,1.0,1.0,0.0,0.0,-9.0,0.0
1147,2023-02-23,19,272.76902770996094,21321.640579223633,100477.875,0.9577047824859619,1.9100998640060425,0.6005115509033203,-0.29150390625,0.0,0.0,-9.0,0.984375,0.9794921875,0.0,0.0,-9.0,0.0
1148,2023-02-23,20,272.4826354980469,18864.796325683594,100433.5625,0.9535280466079712,2.833812415599823,0.047842979431152344,-0.80609130859375,0.0,0.0,-9.0,0.97216796875,0.9853515625,0.0,0.0,-9.0,0.0
1149,2023-02-23,21,271.8984375,46233.72654724121,100377.5625,0.940492570400238,2.8323081135749817,-0.40012168884277344,-1.1913299560546875,0.0,0.0,-9.0,0.96728515625,0.9619140625,0.0,0.0,-9.0,0.0
1150,2023-02-23,22,271.6615295410156,52180.10292053223,100311.625,0.9384803771972656,2.446581482887268,-0.4076709747314453,-0.842803955078125,0.0,0.0,-9.0,0.982421875,0.97802734375,0.7607421875,0.0,-9.0,0.0
1151,2023-02-23,23,271.3495330810547,38207.43501281738,100253.0625,0.9475888609886169,2.5625,-0.11068153381347656,-0.396453857421875,0.0,0.0,-9.0,1.0,1.0,1.0,0.21435546875,-9.0,0.0
